file_name	commons_title	category	image_url	description_url	artist	license	credit
1963-1-13_Johannesburg_-_Native_area.jpg	File:1963-1-13 Johannesburg - Native area.jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/2/2e/1963-1-13_Johannesburg_-_Native_area.jpg	https://commons.wikimedia.org/wiki/File:1963-1-13_Johannesburg_-_Native_area.jpg	Guus Gorter	CC BY-SA 4.0	Own work Scan of a slide.
A_Sunday_morning_Johannesburg_CBD_2010_.jpg	File:A Sunday morning (Johannesburg CBD, 2010).jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/f/ff/A_Sunday_morning_%28Johannesburg_CBD%2C_2010%29.jpg	https://commons.wikimedia.org/wiki/File:A_Sunday_morning_(Johannesburg_CBD,_2010).jpg	Guinivere Pedro	CC BY-SA 4.0	Own work
A_brother_and_sister_who_live_at_the_Central_Fire_Station_my_intention_to_was_to_take_an_image_of_a_pair_of_shoes_but_they_weren_t_hearing_about_that_Johannesburg_CBD_2015_.jpg	File:A brother and sister who live at the Central Fire Station, my intention to was to take an image of a pair of shoes but they weren’t hearing about that (Johannesburg CBD, 2015).jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/a/a8/A_brother_and_sister_who_live_at_the_Central_Fire_Station%2C_my_intention_to_was_to_take_an_image_of_a_pair_of_shoes_but_they_weren%E2%80%99t_hearing_about_that_%28Johannesburg_CBD%2C_2015%29.jpg	https://commons.wikimedia.org/wiki/File:A_brother_and_sister_who_live_at_the_Central_Fire_Station,_my_intention_to_was_to_take_an_image_of_a_pair_of_shoes_but_they_weren%E2%80%99t_hearing_about_that_(Johannesburg_CBD,_2015).jpg	Guinivere Pedro	CC BY-SA 4.0	Own work
A_dad_on_duty_Hillbrow_2010_.jpg	File:A dad on duty (Hillbrow, 2010).jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/c/ca/A_dad_on_duty_%28Hillbrow%2C_2010%29.jpg	https://commons.wikimedia.org/wiki/File:A_dad_on_duty_(Hillbrow,_2010).jpg	Guinivere Pedro	CC BY-SA 4.0	Own work
A_girl_participating_in_dance_practice_on_the_streets_Hillbrow_2010_.jpg	File:A girl participating in dance practice on the streets (Hillbrow, 2010).jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/d/dd/A_girl_participating_in_dance_practice_on_the_streets_%28Hillbrow%2C_2010%29.jpg	https://commons.wikimedia.org/wiki/File:A_girl_participating_in_dance_practice_on_the_streets_(Hillbrow,_2010).jpg	Guinivere Pedro	CC BY-SA 4.0	Own work
A_male_hairstylist_doing_dreadlocks_for_his_client.jpg	File:A male hairstylist doing dreadlocks for his client.jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/d/d7/A_male_hairstylist_doing_dreadlocks_for_his_client.jpg	https://commons.wikimedia.org/wiki/File:A_male_hairstylist_doing_dreadlocks_for_his_client.jpg	Samusindeen Apata	CC BY-SA 4.0	Own work
A_man_consoles_a_woman_on_the_steps_of_an_inner_city_apartment_block_Johannesburg_CBD_2010_.jpg	File:A man consoles a woman on the steps of an inner city apartment block (Johannesburg CBD, 2010).jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/f/f8/A_man_consoles_a_woman_on_the_steps_of_an_inner_city_apartment_block_%28Johannesburg_CBD%2C_2010%29.jpg	https://commons.wikimedia.org/wiki/File:A_man_consoles_a_woman_on_the_steps_of_an_inner_city_apartment_block_(Johannesburg_CBD,_2010).jpg	Guinivere Pedro	CC BY-SA 4.0	Own work
A_man_makes_his_living_opening_and_selling_coconuts_on_the_street_Fordsburg_2015_.jpg	File:A man makes his living opening and selling coconuts on the street (Fordsburg, 2015).jpg	Category:People of Johannesburg	https://upload.wikimedia.org/wikipedia/commons/d/db/A_man_makes_his_living_opening_and_selling_coconuts_on_the_street_%28Fordsburg%2C_2015%29.jpg	https://commons.wikimedia.org/wiki/File:A_man_makes_his_living_opening_and_selling_coconuts_on_the_street_(Fordsburg,_2015).jpg	Guinivere Pedro	CC BY-SA 4.0	Own work
0022385-001_ESTACI_N_DE_BOMBEROS_NOVIEMBRE_10_1980_32473927253_.jpg	File:0022385-001 ESTACIÓN DE BOMBEROS NOVIEMBRE 10 1980 (32473927253).jpg	Category:People of Mexico City	https://upload.wikimedia.org/wikipedia/commons/b/bf/0022385-001_ESTACI%C3%93N_DE_BOMBEROS_NOVIEMBRE_10_1980_%2832473927253%29.jpg	https://commons.wikimedia.org/wiki/File:0022385-001_ESTACI%C3%93N_DE_BOMBEROS_NOVIEMBRE_10_1980_(32473927253).jpg	Gobierno CDMX	CC0	0022385-001 ESTACIÓN DE BOMBEROS NOVIEMBRE 10 1980
002871-001_PERSONAL_SERVICIOS_M_DICOS_CRUZ_ROJA_45398968764_.jpg	File:002871-001 PERSONAL SERVICIOS MÉDICOS CRUZ ROJA (45398968764).jpg	Category:People of Mexico City	https://upload.wikimedia.org/wikipedia/commons/2/22/002871-001_PERSONAL_SERVICIOS_M%C3%89DICOS_CRUZ_ROJA_%2845398968764%29.jpg	https://commons.wikimedia.org/wiki/File:002871-001_PERSONAL_SERVICIOS_M%C3%89DICOS_CRUZ_ROJA_(45398968764).jpg	Gobierno CDMX	CC0	002871-001 PERSONAL SERVICIOS MÉDICOS CRUZ ROJA
